"time","Average_SWP","Average_PP","Average_DF","date_time","Time","mean_sap_flow"
90.271,0.004998,0,0.0072034,2022-03-31 06:30:00,2022-03-31 06:30:00,0.002499
90.292,0.004998,0.054319,0.0072034,2022-03-31 07:00:00,2022-03-31 07:00:00,0.0296585
90.312,0.0015607,0,0.003066,2022-03-31 07:29:00,2022-03-31 07:30:00,0.00078035
90.333,0.00098242,0,0,2022-03-31 08:00:00,2022-03-31 08:00:00,0.00049121
90.354,0,0.01202,0.0029532,2022-03-31 08:30:00,2022-03-31 08:30:00,0.00601
90.375,0,0.13711,0.038437,2022-03-31 09:00:00,2022-03-31 09:00:00,0.068555
90.396,0.011713,0.48828,0.30819,2022-03-31 09:30:00,2022-03-31 09:30:00,0.2499965
90.417,0.33324,0.78531,1.2013,2022-03-31 10:00:00,2022-03-31 10:00:00,0.559275
90.438,0.90716,0.92402,2.4097,2022-03-31 10:31:00,2022-03-31 10:30:00,0.91559
90.458,1.244,1.0713,3.2317,2022-03-31 11:00:00,2022-03-31 11:00:00,1.15765
90.479,1.2761,1.4871,3.9093,2022-03-31 11:30:00,2022-03-31 11:30:00,1.3816
90.5,2.1214,2.2159,4.9889,2022-03-31 12:00:00,2022-03-31 12:00:00,2.16865
90.521,2.2596,2.4982,5.6934,2022-03-31 12:30:00,2022-03-31 12:30:00,2.3789
90.542,3.1371,3.0978,6.6594,2022-03-31 13:00:00,2022-03-31 13:00:00,3.11745
90.562,3.6636,2.9457,6.6217,2022-03-31 13:29:00,2022-03-31 13:30:00,3.30465
90.583,4.263,3.0046,6.3412,2022-03-31 14:00:00,2022-03-31 14:00:00,3.6338
90.604,3.9129,2.8873,5.466,2022-03-31 14:30:00,2022-03-31 14:30:00,3.4001
90.625,3.5187,2.9628,5.4254,2022-03-31 15:00:00,2022-03-31 15:00:00,3.24075
90.646,3.2854,3.0394,5.9992,2022-03-31 15:30:00,2022-03-31 15:30:00,3.1624
90.667,3.3881,4.1811,6.6405,2022-03-31 16:00:00,2022-03-31 16:00:00,3.7846
90.688,3.1911,4.2837,6.6179,2022-03-31 16:31:00,2022-03-31 16:30:00,3.7374
90.708,2.9006,3.8884,6.13,2022-03-31 17:00:00,2022-03-31 17:00:00,3.3945
90.729,2.5926,3.3872,4.6473,2022-03-31 17:30:00,2022-03-31 17:30:00,2.9899
90.75,1.9376,2.9333,3.3112,2022-03-31 18:00:00,2022-03-31 18:00:00,2.43545
90.771,1.3516,2.5639,2.4817,2022-03-31 18:30:00,2022-03-31 18:30:00,1.95775
90.792,0.7446,2.0647,1.7725,2022-03-31 19:00:00,2022-03-31 19:00:00,1.40465
90.812,0.38831,1.6959,1.1885,2022-03-31 19:29:00,2022-03-31 19:30:00,1.042105
90.833,0.15683,0.41877,0.74752,2022-03-31 20:00:00,2022-03-31 20:00:00,0.2878
90.854,0.1144,0.43406,0.46834,2022-03-31 20:30:00,2022-03-31 20:30:00,0.27423
90.875,0.0054255,0.31716,0.22939,2022-03-31 21:00:00,2022-03-31 21:00:00,0.16129275
90.896,0,0.23425,0.10492,2022-03-31 21:30:00,2022-03-31 21:30:00,0.117125
90.917,0,0.27985,0.066612,2022-03-31 22:00:00,2022-03-31 22:00:00,0.139925
90.938,0,0.42276,0.070189,2022-03-31 22:31:00,2022-03-31 22:30:00,0.21138
90.958,0,0.35855,0.1126,2022-03-31 23:00:00,2022-03-31 23:00:00,0.179275
90.979,0,0.47563,0.10525,2022-03-31 23:30:00,2022-03-31 23:30:00,0.237815
91,0.13821,0.32916,0.061404,2022-04-01,2022-04-01,0.233685
91.021,0.10618,0.35693,0.050333,2022-04-01 00:30:00,2022-04-01 00:30:00,0.231555
91.042,0.055092,0.19762,0.070907,2022-04-01 01:00:00,2022-04-01 01:00:00,0.126356
91.062,0.050837,0.19137,0.023505,2022-04-01 01:29:00,2022-04-01 01:30:00,0.1211035
91.083,0.071976,0.073919,0.0071305,2022-04-01 02:00:00,2022-04-01 02:00:00,0.0729475
91.104,0.037187,0.13113,0.010094,2022-04-01 02:30:00,2022-04-01 02:30:00,0.0841585
91.125,0.036298,0.092995,0.014094,2022-04-01 03:00:00,2022-04-01 03:00:00,0.0646465
91.146,0.057738,0.064272,0.056392,2022-04-01 03:30:00,2022-04-01 03:30:00,0.061005
91.167,0.050973,0.15144,0.066812,2022-04-01 04:00:00,2022-04-01 04:00:00,0.1012065
91.188,0.086019,0.074398,0.04767,2022-04-01 04:31:00,2022-04-01 04:30:00,0.0802085
91.208,0.037047,0.076082,0.01941,2022-04-01 05:00:00,2022-04-01 05:00:00,0.0565645
91.229,0.043105,0.068276,0.014516,2022-04-01 05:30:00,2022-04-01 05:30:00,0.0556905
91.25,0.0061298,0.015087,0,2022-04-01 06:00:00,2022-04-01 06:00:00,0.0106084
91.271,0.017738,0,0.0069634,2022-04-01 06:30:00,2022-04-01 06:30:00,0.008869
91.292,0.01832,0.062529,0,2022-04-01 07:00:00,2022-04-01 07:00:00,0.0404245
91.312,0,0.044057,0.0029639,2022-04-01 07:29:00,2022-04-01 07:30:00,0.0220285
91.333,0.017125,0.072642,0.016375,2022-04-01 08:00:00,2022-04-01 08:00:00,0.0448835
91.354,0.083131,0.29085,0.15135,2022-04-01 08:30:00,2022-04-01 08:30:00,0.1869905
91.375,0.38971,0.75818,0.66888,2022-04-01 09:00:00,2022-04-01 09:00:00,0.573945
91.396,1.2511,1.2656,2.0473,2022-04-01 09:30:00,2022-04-01 09:30:00,1.25835
91.417,2.1747,1.5323,3.4836,2022-04-01 10:00:00,2022-04-01 10:00:00,1.8535
91.438,2.6975,1.7644,4.4905,2022-04-01 10:31:00,2022-04-01 10:30:00,2.23095
91.458,2.7608,2.1544,5.2908,2022-04-01 11:00:00,2022-04-01 11:00:00,2.4576
91.479,3.0063,2.5665,6.3673,2022-04-01 11:30:00,2022-04-01 11:30:00,2.7864
91.5,4.2237,3.0513,7.3024,2022-04-01 12:00:00,2022-04-01 12:00:00,3.6375
91.521,5.3436,5.0358,8.1836,2022-04-01 12:30:00,2022-04-01 12:30:00,5.1897
91.542,5.7896,5.3563,8.3992,2022-04-01 13:00:00,2022-04-01 13:00:00,5.57295
91.562,6.1868,5.2345,8.1493,2022-04-01 13:29:00,2022-04-01 13:30:00,5.71065
91.583,6.683,5.256,7.958,2022-04-01 14:00:00,2022-04-01 14:00:00,5.9695
91.604,6.217,5.1436,7.6916,2022-04-01 14:30:00,2022-04-01 14:30:00,5.6803
91.625,5.7164,5.0513,7.853,2022-04-01 15:00:00,2022-04-01 15:00:00,5.38385
91.646,5.3529,4.7442,7.6474,2022-04-01 15:30:00,2022-04-01 15:30:00,5.04855
91.667,5.399,4.5076,7.6045,2022-04-01 16:00:00,2022-04-01 16:00:00,4.9533
91.688,5.2743,4.3684,7.7228,2022-04-01 16:31:00,2022-04-01 16:30:00,4.82135
91.708,4.9302,4.0921,7.0339,2022-04-01 17:00:00,2022-04-01 17:00:00,4.51115
91.729,4.4659,3.713,5.8551,2022-04-01 17:30:00,2022-04-01 17:30:00,4.08945
91.75,3.663,3.2558,4.6718,2022-04-01 18:00:00,2022-04-01 18:00:00,3.4594
91.771,2.7812,2.5747,3.4748,2022-04-01 18:30:00,2022-04-01 18:30:00,2.67795
91.792,1.9574,1.8326,2.4365,2022-04-01 19:00:00,2022-04-01 19:00:00,1.895
91.812,1.1868,1.2468,1.6127,2022-04-01 19:29:00,2022-04-01 19:30:00,1.2168
91.833,0.66315,1.0474,0.94807,2022-04-01 20:00:00,2022-04-01 20:00:00,0.855275
91.854,0.39066,0.95626,0.64372,2022-04-01 20:30:00,2022-04-01 20:30:00,0.67346
91.875,0.27831,0.90609,0.48481,2022-04-01 21:00:00,2022-04-01 21:00:00,0.5922
91.896,0.21321,0.86885,0.36939,2022-04-01 21:30:00,2022-04-01 21:30:00,0.54103
91.917,0.15703,0.83043,0.25354,2022-04-01 22:00:00,2022-04-01 22:00:00,0.49373
91.938,0.14505,0.85973,0.2513,2022-04-01 22:31:00,2022-04-01 22:30:00,0.50239
91.958,0.13811,0.86831,0.26995,2022-04-01 23:00:00,2022-04-01 23:00:00,0.50321
91.979,0.12283,0.85556,0.21727,2022-04-01 23:30:00,2022-04-01 23:30:00,0.489195
92,0.1031,0.11652,0.31565,2022-04-02,2022-04-02,0.10981
92.021,0.12399,0.11871,0.32937,2022-04-02 00:30:00,2022-04-02 00:30:00,0.12135
92.042,0.13225,0.098398,0.27016,2022-04-02 01:00:00,2022-04-02 01:00:00,0.115324
92.062,0.10302,0.082192,0.22811,2022-04-02 01:29:00,2022-04-02 01:30:00,0.092606
92.083,0.093656,0.081088,0.089601,2022-04-02 02:00:00,2022-04-02 02:00:00,0.087372
92.104,0.068551,0.074188,0.065925,2022-04-02 02:30:00,2022-04-02 02:30:00,0.0713695
92.125,0.065728,0.061464,0.044498,2022-04-02 03:00:00,2022-04-02 03:00:00,0.063596
92.146,0.06853,0.055076,0.033058,2022-04-02 03:30:00,2022-04-02 03:30:00,0.061803
92.167,0.043475,0.035743,0.028746,2022-04-02 04:00:00,2022-04-02 04:00:00,0.039609
92.188,0.085335,0.029697,0.038047,2022-04-02 04:31:00,2022-04-02 04:30:00,0.057516
92.208,0.077732,0.021158,0.068646,2022-04-02 05:00:00,2022-04-02 05:00:00,0.049445
92.229,0.038156,0.0047367,0.097919,2022-04-02 05:30:00,2022-04-02 05:30:00,0.02144635
92.25,0.029624,0.012447,0.066542,2022-04-02 06:00:00,2022-04-02 06:00:00,0.0210355
92.271,0.075178,0,0.090879,2022-04-02 06:30:00,2022-04-02 06:30:00,0.037589
92.292,0.059309,0.0065339,0.16672,2022-04-02 07:00:00,2022-04-02 07:00:00,0.03292145
92.312,0.024751,0.042458,0.30534,2022-04-02 07:29:00,2022-04-02 07:30:00,0.0336045
92.333,0.12819,0.28091,0.52349,2022-04-02 08:00:00,2022-04-02 08:00:00,0.20455
92.354,0.44608,0.90139,1.2598,2022-04-02 08:30:00,2022-04-02 08:30:00,0.673735
92.375,1.5045,1.599,3.1774,2022-04-02 09:00:00,2022-04-02 09:00:00,1.55175
92.396,2.7654,2.1058,5.2223,2022-04-02 09:30:00,2022-04-02 09:30:00,2.4356
92.417,3.5412,2.5038,6.5329,2022-04-02 10:00:00,2022-04-02 10:00:00,3.0225
92.438,3.7686,2.7745,7.5165,2022-04-02 10:31:00,2022-04-02 10:30:00,3.27155
92.458,4.1219,2.9406,8.4741,2022-04-02 11:00:00,2022-04-02 11:00:00,3.53125
92.479,4.4448,3.3015,8.9919,2022-04-02 11:30:00,2022-04-02 11:30:00,3.87315
92.5,5.3929,3.697,9.2524,2022-04-02 12:00:00,2022-04-02 12:00:00,4.54495
92.521,5.9466,3.99,9.1852,2022-04-02 12:30:00,2022-04-02 12:30:00,4.9683
92.542,5.908,4.1354,9.0099,2022-04-02 13:00:00,2022-04-02 13:00:00,5.0217
92.562,6.3355,4.1105,8.8299,2022-04-02 13:29:00,2022-04-02 13:30:00,5.223
92.583,6.6264,4.1082,8.7563,2022-04-02 14:00:00,2022-04-02 14:00:00,5.3673
92.604,6.3283,3.9965,8.524,2022-04-02 14:30:00,2022-04-02 14:30:00,5.1624
92.625,6.08,3.8383,8.304,2022-04-02 15:00:00,2022-04-02 15:00:00,4.95915
92.646,5.648,3.6067,8.1855,2022-04-02 15:30:00,2022-04-02 15:30:00,4.62735
92.667,5.6935,3.3712,8.1098,2022-04-02 16:00:00,2022-04-02 16:00:00,4.53235
92.688,5.4196,3.2004,8.1221,2022-04-02 16:31:00,2022-04-02 16:30:00,4.31
92.708,5.1641,3.0103,7.7477,2022-04-02 17:00:00,2022-04-02 17:00:00,4.0872
92.729,4.7242,2.7198,6.8565,2022-04-02 17:30:00,2022-04-02 17:30:00,3.722
92.75,4.2331,2.3397,5.8022,2022-04-02 18:00:00,2022-04-02 18:00:00,3.2864
92.771,3.4401,1.7752,4.7076,2022-04-02 18:30:00,2022-04-02 18:30:00,2.60765
92.792,2.4648,1.0299,3.4764,2022-04-02 19:00:00,2022-04-02 19:00:00,1.74735
92.812,1.5156,0.52634,2.3649,2022-04-02 19:29:00,2022-04-02 19:30:00,1.02097
92.833,0.89085,0.32429,1.439,2022-04-02 20:00:00,2022-04-02 20:00:00,0.60757
92.854,0.52884,0.22229,0.89587,2022-04-02 20:30:00,2022-04-02 20:30:00,0.375565
92.875,0.34265,0.16159,0.58267,2022-04-02 21:00:00,2022-04-02 21:00:00,0.25212
92.896,0.25298,0.16554,0.41365,2022-04-02 21:30:00,2022-04-02 21:30:00,0.20926
92.917,0.21565,0.15565,0.30668,2022-04-02 22:00:00,2022-04-02 22:00:00,0.18565
92.938,0.13243,0.1308,0.20743,2022-04-02 22:31:00,2022-04-02 22:30:00,0.131615
92.958,0.11517,0.12843,0.1713,2022-04-02 23:00:00,2022-04-02 23:00:00,0.1218
92.979,0.13877,0.11073,0.13789,2022-04-02 23:30:00,2022-04-02 23:30:00,0.12475
93,0.088236,0.056925,0.16129,2022-04-03,2022-04-03,0.0725805
93.021,0.10811,0.055507,0.12992,2022-04-03 00:30:00,2022-04-03 00:30:00,0.0818085
93.042,0.069367,0.053854,0.11764,2022-04-03 01:00:00,2022-04-03 01:00:00,0.0616105
93.062,0.092202,0.050403,0.11033,2022-04-03 01:29:00,2022-04-03 01:30:00,0.0713025
93.083,0.079251,0.039469,0.084631,2022-04-03 02:00:00,2022-04-03 02:00:00,0.05936
93.104,0.10038,0.0352,0.077758,2022-04-03 02:30:00,2022-04-03 02:30:00,0.06779
93.125,0.056562,0.032303,0.14095,2022-04-03 03:00:00,2022-04-03 03:00:00,0.0444325
93.146,0.092818,0.037797,0.17987,2022-04-03 03:30:00,2022-04-03 03:30:00,0.0653075
93.167,0.063302,0.032254,0.20982,2022-04-03 04:00:00,2022-04-03 04:00:00,0.047778
93.188,0.10702,0.031883,0.18012,2022-04-03 04:31:00,2022-04-03 04:30:00,0.0694515
93.208,0.080898,0.034607,0.18603,2022-04-03 05:00:00,2022-04-03 05:00:00,0.0577525
93.229,0.047922,0.024348,0.14569,2022-04-03 05:30:00,2022-04-03 05:30:00,0.036135
93.25,0.043502,0.013615,0.24194,2022-04-03 06:00:00,2022-04-03 06:00:00,0.0285585
93.271,0.06627,0.0081608,0.21607,2022-04-03 06:30:00,2022-04-03 06:30:00,0.0372154
93.292,0.068215,0.018681,0.31402,2022-04-03 07:00:00,2022-04-03 07:00:00,0.043448
93.312,0.05161,0.081873,0.36123,2022-04-03 07:29:00,2022-04-03 07:30:00,0.0667415
93.333,0.2724,0.46423,0.9092,2022-04-03 08:00:00,2022-04-03 08:00:00,0.368315
93.354,0.95111,1.0153,2.1835,2022-04-03 08:30:00,2022-04-03 08:30:00,0.983205
93.375,1.8005,1.3115,4.1359,2022-04-03 09:00:00,2022-04-03 09:00:00,1.556
93.396,2.2781,1.4464,5.4016,2022-04-03 09:30:00,2022-04-03 09:30:00,1.86225
93.417,2.5194,1.8322,6.138,2022-04-03 10:00:00,2022-04-03 10:00:00,2.1758
93.438,3.0268,2.2527,7.2673,2022-04-03 10:31:00,2022-04-03 10:30:00,2.63975
93.458,3.5956,2.5899,8.5864,2022-04-03 11:00:00,2022-04-03 11:00:00,3.09275
93.479,4.1443,2.891,9.0603,2022-04-03 11:30:00,2022-04-03 11:30:00,3.51765
93.5,5.1144,3.17,9.0951,2022-04-03 12:00:00,2022-04-03 12:00:00,4.1422
93.521,5.2773,3.3413,8.6008,2022-04-03 12:30:00,2022-04-03 12:30:00,4.3093
93.542,5.2161,3.5847,8.8054,2022-04-03 13:00:00,2022-04-03 13:00:00,4.4004
93.562,5.4657,3.6125,9.1303,2022-04-03 13:29:00,2022-04-03 13:30:00,4.5391
93.583,5.9991,3.783,9.2093,2022-04-03 14:00:00,2022-04-03 14:00:00,4.89105
93.604,6.1017,3.7923,8.9959,2022-04-03 14:30:00,2022-04-03 14:30:00,4.947
93.625,5.9411,3.7183,8.8139,2022-04-03 15:00:00,2022-04-03 15:00:00,4.8297
93.646,5.651,3.4411,8.5241,2022-04-03 15:30:00,2022-04-03 15:30:00,4.54605
93.667,5.5379,3.2447,8.5724,2022-04-03 16:00:00,2022-04-03 16:00:00,4.3913
93.688,5.2739,3.1314,8.7629,2022-04-03 16:31:00,2022-04-03 16:30:00,4.20265
93.708,5.0716,2.9436,8.2874,2022-04-03 17:00:00,2022-04-03 17:00:00,4.0076
93.729,4.6458,2.6242,7.2894,2022-04-03 17:30:00,2022-04-03 17:30:00,3.635
93.75,4.0715,2.2199,6.1887,2022-04-03 18:00:00,2022-04-03 18:00:00,3.1457
93.771,3.2977,1.654,5.0469,2022-04-03 18:30:00,2022-04-03 18:30:00,2.47585
93.792,2.4324,1.0055,3.9843,2022-04-03 19:00:00,2022-04-03 19:00:00,1.71895
93.812,1.5207,0.49799,2.9837,2022-04-03 19:29:00,2022-04-03 19:30:00,1.009345
93.833,0.98919,0.29406,2.0525,2022-04-03 20:00:00,2022-04-03 20:00:00,0.641625
93.854,0.58138,0.19884,1.3752,2022-04-03 20:30:00,2022-04-03 20:30:00,0.39011
93.875,0.33914,0.16334,0.87063,2022-04-03 21:00:00,2022-04-03 21:00:00,0.25124
93.896,0.26531,0.12913,0.56451,2022-04-03 21:30:00,2022-04-03 21:30:00,0.19722
93.917,0.20805,0.12449,0.40037,2022-04-03 22:00:00,2022-04-03 22:00:00,0.16627
93.938,0.16731,0.10451,0.25835,2022-04-03 22:31:00,2022-04-03 22:30:00,0.13591
93.958,0.10943,0.088807,0.16574,2022-04-03 23:00:00,2022-04-03 23:00:00,0.0991185
93.979,0.12138,0.076227,0.12115,2022-04-03 23:30:00,2022-04-03 23:30:00,0.0988035
94,0.048194,0.69224,0.14219,2022-04-04,2022-04-04,0.370217
94.021,0.089851,0.71641,0.12914,2022-04-04 00:30:00,2022-04-04 00:30:00,0.4031305
94.042,0.056185,0.68455,0.10401,2022-04-04 01:00:00,2022-04-04 01:00:00,0.3703675
94.062,0.038114,0.66108,0.091985,2022-04-04 01:29:00,2022-04-04 01:30:00,0.349597
94.083,0.049071,0.63816,0.07581,2022-04-04 02:00:00,2022-04-04 02:00:00,0.3436155
94.104,0.041868,0.62378,0.056701,2022-04-04 02:30:00,2022-04-04 02:30:00,0.332824
94.125,0.035602,0.61624,0.040656,2022-04-04 03:00:00,2022-04-04 03:00:00,0.325921
94.146,0.035976,0.5975,0.040656,2022-04-04 03:30:00,2022-04-04 03:30:00,0.316738
94.167,0.046612,0.58245,0.031916,2022-04-04 04:00:00,2022-04-04 04:00:00,0.314531
94.188,0.091644,0.021766,0.021055,2022-04-04 04:31:00,2022-04-04 04:30:00,0.056705
94.208,0.080596,0.034667,0.011207,2022-04-04 05:00:00,2022-04-04 05:00:00,0.0576315
94.229,0.034179,0.027737,0.0067973,2022-04-04 05:30:00,2022-04-04 05:30:00,0.030958
94.25,0.026783,0.010434,0.0028932,2022-04-04 06:00:00,2022-04-04 06:00:00,0.0186085
94.271,0.039924,0.018923,0,2022-04-04 06:30:00,2022-04-04 06:30:00,0.0294235
94.292,0.042237,0.00085496,0.0028932,2022-04-04 07:00:00,2022-04-04 07:00:00,0.02154598
94.312,0,0.016665,0.026376,2022-04-04 07:29:00,2022-04-04 07:30:00,0.0083325
94.333,0,0.027151,0.11028,2022-04-04 08:00:00,2022-04-04 08:00:00,0.0135755
94.354,0.062493,0.16808,0.45137,2022-04-04 08:30:00,2022-04-04 08:30:00,0.1152865
94.375,0.41033,0.41913,1.2921,2022-04-04 09:00:00,2022-04-04 09:00:00,0.41473
94.396,1.02,0.67713,2.5744,2022-04-04 09:30:00,2022-04-04 09:30:00,0.848565
94.417,1.1161,0.79064,2.9293,2022-04-04 10:00:00,2022-04-04 10:00:00,0.95337
94.438,1.5581,1.1162,3.7886,2022-04-04 10:31:00,2022-04-04 10:30:00,1.33715
94.458,2.4602,1.7855,6.1019,2022-04-04 11:00:00,2022-04-04 11:00:00,2.12285
94.479,2.9581,2.8602,7.5054,2022-04-04 11:30:00,2022-04-04 11:30:00,2.90915
94.5,4.4918,3.575,8.3982,2022-04-04 12:00:00,2022-04-04 12:00:00,4.0334
94.521,5.3428,4.0607,8.1505,2022-04-04 12:30:00,2022-04-04 12:30:00,4.70175
94.542,4.8824,4.0595,7.7529,2022-04-04 13:00:00,2022-04-04 13:00:00,4.47095
94.562,4.8545,3.8556,7.8849,2022-04-04 13:29:00,2022-04-04 13:30:00,4.35505
94.583,5.3997,4.3225,8.6732,2022-04-04 14:00:00,2022-04-04 14:00:00,4.8611
94.604,5.6914,4.4214,9.0059,2022-04-04 14:30:00,2022-04-04 14:30:00,5.0564
94.625,5.9908,4.543,8.872,2022-04-04 15:00:00,2022-04-04 15:00:00,5.2669
94.646,6.2254,4.6438,8.9712,2022-04-04 15:30:00,2022-04-04 15:30:00,5.4346
94.667,5.7548,4.1414,8.9764,2022-04-04 16:00:00,2022-04-04 16:00:00,4.9481
94.688,5.2442,3.9866,8.848,2022-04-04 16:31:00,2022-04-04 16:30:00,4.6154
94.708,4.5393,3.6541,8.0479,2022-04-04 17:00:00,2022-04-04 17:00:00,4.0967
94.729,4.2868,3.3185,6.9716,2022-04-04 17:30:00,2022-04-04 17:30:00,3.80265
94.75,3.6606,2.914,5.9575,2022-04-04 18:00:00,2022-04-04 18:00:00,3.2873
94.771,3.0046,2.4608,4.918,2022-04-04 18:30:00,2022-04-04 18:30:00,2.7327
94.792,2.0777,1.7487,3.623,2022-04-04 19:00:00,2022-04-04 19:00:00,1.9132
94.812,1.1468,1.1806,2.5276,2022-04-04 19:29:00,2022-04-04 19:30:00,1.1637
94.833,0.63095,0.93564,1.7271,2022-04-04 20:00:00,2022-04-04 20:00:00,0.783295
94.854,0.35891,0.83737,1.2105,2022-04-04 20:30:00,2022-04-04 20:30:00,0.59814
94.875,0.28765,0.79549,0.87435,2022-04-04 21:00:00,2022-04-04 21:00:00,0.54157
94.896,0.17386,0.72861,0.6346,2022-04-04 21:30:00,2022-04-04 21:30:00,0.451235
94.917,0.15822,0.7163,0.49041,2022-04-04 22:00:00,2022-04-04 22:00:00,0.43726
94.938,0.10126,0.72688,0.36462,2022-04-04 22:31:00,2022-04-04 22:30:00,0.41407
94.958,0.098455,0.72827,0.30875,2022-04-04 23:00:00,2022-04-04 23:00:00,0.4133625
94.979,0.061718,0.71944,0.24699,2022-04-04 23:30:00,2022-04-04 23:30:00,0.390579
95,0.085743,0.68992,0.083473,2022-04-05,2022-04-05,0.3878315
95.021,0.07942,0.66314,0.049361,2022-04-05 00:30:00,2022-04-05 00:30:00,0.37128
95.042,0.04918,0.68809,0.034277,2022-04-05 01:00:00,2022-04-05 01:00:00,0.368635
95.062,0.075282,0.11215,0.036059,2022-04-05 01:29:00,2022-04-05 01:30:00,0.093716
95.083,0.094489,0.12563,0.033119,2022-04-05 02:00:00,2022-04-05 02:00:00,0.1100595
95.104,0.10659,0.60499,0.027369,2022-04-05 02:30:00,2022-04-05 02:30:00,0.35579
95.125,0.080976,0.1123,0.024787,2022-04-05 03:00:00,2022-04-05 03:00:00,0.096638
95.146,0.060429,0.092664,0.03809,2022-04-05 03:30:00,2022-04-05 03:30:00,0.0765465
95.167,0.099357,0.078507,0.060858,2022-04-05 04:00:00,2022-04-05 04:00:00,0.088932
95.188,0.061866,0.023677,0.070311,2022-04-05 04:31:00,2022-04-05 04:30:00,0.0427715
95.208,0.042783,0.039052,0.086484,2022-04-05 05:00:00,2022-04-05 05:00:00,0.0409175
95.229,0.045362,0.081291,0.12701,2022-04-05 05:30:00,2022-04-05 05:30:00,0.0633265
95.25,0.052809,0.069242,0.161,2022-04-05 06:00:00,2022-04-05 06:00:00,0.0610255
95.271,0.026475,0.065545,0.19036,2022-04-05 06:30:00,2022-04-05 06:30:00,0.04601
95.292,0.058727,0.18125,0.45534,2022-04-05 07:00:00,2022-04-05 07:00:00,0.1199885
95.312,0.33736,0.47072,0.9947,2022-04-05 07:29:00,2022-04-05 07:30:00,0.40404
95.333,1.0718,1.2847,2.1295,2022-04-05 08:00:00,2022-04-05 08:00:00,1.17825
95.354,2.3691,1.9925,4.2774,2022-04-05 08:30:00,2022-04-05 08:30:00,2.1808
95.375,3.5989,2.3464,6.0789,2022-04-05 09:00:00,2022-04-05 09:00:00,2.97265
95.396,4.1121,2.6352,6.9433,2022-04-05 09:30:00,2022-04-05 09:30:00,3.37365
95.417,4.7774,3.7549,8.3342,2022-04-05 10:00:00,2022-04-05 10:00:00,4.26615
95.438,5.6153,4.0895,9.6406,2022-04-05 10:31:00,2022-04-05 10:30:00,4.8524
95.458,6.6371,4.4369,11.073,2022-04-05 11:00:00,2022-04-05 11:00:00,5.537
95.479,7.6374,4.9223,11.402,2022-04-05 11:30:00,2022-04-05 11:30:00,6.27985
95.5,5.784,5.6351,11.858,2022-04-05 12:00:00,2022-04-05 12:00:00,5.70955
95.521,8.6325,6.0468,11.709,2022-04-05 12:30:00,2022-04-05 12:30:00,7.33965
95.542,8.2332,5.9304,11.54,2022-04-05 13:00:00,2022-04-05 13:00:00,7.0818
95.562,8.6018,5.7544,11.128,2022-04-05 13:29:00,2022-04-05 13:30:00,7.1781
95.583,8.258,5.5048,10.548,2022-04-05 14:00:00,2022-04-05 14:00:00,6.8814
95.604,7.9028,5.305,10.091,2022-04-05 14:30:00,2022-04-05 14:30:00,6.6039
95.625,6.9336,4.7581,9.3103,2022-04-05 15:00:00,2022-04-05 15:00:00,5.84585
95.646,6.6516,4.5693,8.9398,2022-04-05 15:30:00,2022-04-05 15:30:00,5.61045
95.667,6.1544,4.2922,8.9224,2022-04-05 16:00:00,2022-04-05 16:00:00,5.2233
95.688,5.398,3.9512,8.5015,2022-04-05 16:31:00,2022-04-05 16:30:00,4.6746
95.708,4.898,3.6418,7.7679,2022-04-05 17:00:00,2022-04-05 17:00:00,4.2699
95.729,4.2264,3.258,6.6733,2022-04-05 17:30:00,2022-04-05 17:30:00,3.7422
95.75,3.6859,2.8309,5.7787,2022-04-05 18:00:00,2022-04-05 18:00:00,3.2584
95.771,2.9296,2.2536,4.8901,2022-04-05 18:30:00,2022-04-05 18:30:00,2.5916
95.792,2.2192,1.5901,3.8493,2022-04-05 19:00:00,2022-04-05 19:00:00,1.90465
95.812,1.3769,1.1044,2.762,2022-04-05 19:29:00,2022-04-05 19:30:00,1.24065
95.833,0.83889,0.59499,1.7906,2022-04-05 20:00:00,2022-04-05 20:00:00,0.71694
95.854,0.49768,0.88297,1.1071,2022-04-05 20:30:00,2022-04-05 20:30:00,0.690325
95.875,0.42841,0.84633,0.72822,2022-04-05 21:00:00,2022-04-05 21:00:00,0.63737
95.896,0.32135,0.86159,0.52313,2022-04-05 21:30:00,2022-04-05 21:30:00,0.59147
95.917,0.2853,0.90082,0.40157,2022-04-05 22:00:00,2022-04-05 22:00:00,0.59306
95.938,0.24853,0.89866,0.30369,2022-04-05 22:31:00,2022-04-05 22:30:00,0.573595
95.958,0.19632,0.87879,0.25013,2022-04-05 23:00:00,2022-04-05 23:00:00,0.537555
95.979,0.18956,0.84864,0.21411,2022-04-05 23:30:00,2022-04-05 23:30:00,0.5191
96,0.12938,0.20838,0.10413,2022-04-06,2022-04-06,0.16888
96.021,0.088204,0.17634,0.088455,2022-04-06 00:30:00,2022-04-06 00:30:00,0.132272
96.042,0.066416,0.15858,0.078458,2022-04-06 01:00:00,2022-04-06 01:00:00,0.112498
96.062,0.09123,0.16101,0.064777,2022-04-06 01:29:00,2022-04-06 01:30:00,0.12612
96.083,0.083089,0.13001,0.058623,2022-04-06 02:00:00,2022-04-06 02:00:00,0.1065495
96.104,0.041947,0.11238,0.055554,2022-04-06 02:30:00,2022-04-06 02:30:00,0.0771635
