Day of Year,Pinus strobiformis Average Sap flow,Pinus strobiformis sd, Pinus ponderosa Avg. sap flow,Pinus ponderosa sd, Pseudotsuga menziesii Avg. sap flow, Pseudotsuga menziesii sd,Pinus strobiformis  Sensor M1S,Pinus strobiformis Sensor M2N, Pinus strobiformis Sensor M2S, Pinus ponderosa Sensor P1N, Pinus ponderosa Sensor P3S, Pinus ponderosa Sensor P3N,Pseudotsuga menziesii Sensor D1S,Pseudotsuga menziesii Sensor D2S
219.96,0.098249,0.12596,0.12393,0.043205,0.15777,0.036994,0,0.054489,0.24026,0.17375,0.09671,0.10134,0.18393,0.13161
219.98,0.083001,0.1083,0.11338,0.052855,0.13092,0.054887,0,0.043496,0.20551,0.17375,0.075423,0.09098,0.16973,0.092106
220,0.12806,0.1282,0,0,0,0,0,0.12779,0.25639,0,0,0,0,0
220.02,0.38923,0.46393,2.2077,0.45322,1.7296,2.0701,0.92361,0.089433,0.15465,1.7244,2.6233,2.2753,3.1934,0.26582
220.04,0.19003,0.2664,1.9053,0.34783,2.0766,2.4691,0.49762,0.032809,0.039659,1.5115,2.1705,2.034,3.8226,0.33071
220.06,0.25293,0.42673,2.5222,0.63083,2.3951,2.7742,0.74567,0.0059385,0.0071751,2.1456,2.1705,3.2505,4.3568,0.43344
220.08,0.20623,0.35719,1.855,0.42676,1.0718,1.0714,0.61868,0,0,2.2923,1.8331,1.4397,1.8294,0.31421
220.1,0.20175,0.34325,1.04,0.23451,0.73299,0.76889,0.59808,0,0.0071751,0.90085,1.3108,0.90846,1.2767,0.18931
220.12,0.23214,0.30222,0.69699,0.1419,0.50984,0.59003,0.57764,0.10191,0.01686,0.55738,0.84108,0.69251,0.92705,0.092623
220.15,0.21569,0.26387,0.51602,0.073888,0.34987,0.44675,0.51736,0.10191,0.027802,0.43947,0.58692,0.52167,0.66577,0.033975
220.17,0.19613,0.23037,0.39298,0.059559,0.25625,0.34197,0.45867,0.10191,0.027802,0.32834,0.44564,0.40496,0.49806,0.014447
220.19,0.16675,0.18981,0.33118,0.065572,0.20368,0.26761,0.38301,0.089433,0.027802,0.25847,0.38584,0.34922,0.39291,0.014447
220.21,0.14843,0.15694,0.29167,0.057871,0.17189,0.19504,0.32834,0.077292,0.039659,0.22494,0.32803,0.32205,0.3098,0.033975
220.23,0.13505,0.12236,0.26257,0.060791,0.14368,0.1239,0.2756,0.077292,0.052251,0.19243,0.29992,0.29537,0.23129,0.05607
220.25,0.12811,0.098444,0.27591,0.078888,0.1287,0.10271,0.24158,0.077292,0.065467,0.19243,0.28608,0.34922,0.20132,0.05607
220.27,0.11632,0.065921,0.23784,0.080561,0.098037,0.10496,0.19243,0.077292,0.079231,0.14576,0.27237,0.29537,0.17225,0.02382
220.29,0.4155,0.24972,0.18375,0.082808,0.10482,0.0010348,0.24158,0.30327,0.70165,0.08813,0.23215,0.23096,0.10408,0.10555
220.31,1.6927,1.3081,0.23447,0.065327,0.26935,0.33354,0.59808,1.3386,3.1414,0.16102,0.28608,0.25632,0.033506,0.5052
220.33,2.3783,1.5011,0.45231,0.090543,1.0856,1.4237,1.2819,1.764,4.0891,0.38301,0.55476,0.41918,0.078938,2.0923
220.35,4.1331,2.287,0.92162,0.22019,2.779,2.5295,2.5029,3.149,6.7475,0.76739,1.1738,0.82368,0.99033,4.5676
220.38,4.7867,2.2773,1.4146,0.3451,3.1413,2.0671,3.8595,3.1193,7.3813,1.1833,1.8112,1.2491,1.6797,4.603
220.4,7.6257,4.0375,2.2262,0.3878,5.0309,2.6415,5.4739,5.1198,12.283,2.1456,2.6479,1.885,3.1631,6.8987
220.42,7.4597,4.063,2.5587,0.39802,5.5986,1.659,5.1081,5.1198,12.151,2.6571,2.8983,2.1207,4.4255,6.7717
220.44,7.0526,4.2261,2.4442,0.41829,4.7522,2.5017,4.0759,5.1921,11.89,2.4725,2.8476,2.0125,2.9832,6.5211
220.46,6.6661,3.8953,2.3488,0.43564,4.8194,1.271,3.9311,4.941,11.126,2.322,2.7972,1.9272,3.9206,5.7181
220.48,8.0494,4.9528,2.524,0.48042,5.2746,1.8215,4.5991,5.8247,13.724,2.6571,2.9238,1.9911,3.9865,6.5626
220.5,7.9656,3.9709,2.6312,0.51756,5.7417,1.5163,5.5983,5.7486,12.55,2.9102,2.9494,2.034,4.6696,6.8139
220.52,5.9813,2.7201,1.7319,0.3007,4.3021,0.67813,4.3343,4.4887,9.121,1.8064,1.9883,1.4009,3.8226,4.7816
220.54,4.9333,2.12,1.11,0.20117,3.1226,1.123,3.7178,3.7008,7.3813,1.1108,1.3108,0.90846,2.3285,3.9167
220.56,5.0595,2.2291,0.91941,0.18834,3.4852,0.7518,3.7178,3.8279,7.6326,0.90085,1.1163,0.74104,2.9536,4.0168
220.58,4.3075,1.7898,0.78822,0.18729,3.0603,0.84034,3.3725,3.1788,6.3712,0.83345,0.94876,0.58246,2.4661,3.6545
220.6,5.2597,2.5163,0.79804,0.20307,3.2372,1.4382,3.5436,4.0872,8.1482,0.87823,0.94876,0.56711,2.2203,4.2542
220.62,4.8048,2.0624,0.73298,0.19636,3.1207,0.84677,3.7178,3.5132,7.1833,0.83345,0.85879,0.50672,2.5219,3.7194
220.65,4.6211,2.3259,0.66465,0.1629,2.7651,0.80838,2.9748,3.6065,7.282,0.74567,0.77115,0.47712,2.1935,3.3367
220.67,4.1575,1.9657,0.61535,0.17023,2.9915,0.93766,2.8462,3.2087,6.4177,0.72411,0.70276,0.41918,2.3285,3.6545
220.69,3.3922,1.817,0.44968,0.12217,2.2687,0.65702,1.9456,2.7995,5.4315,0.51736,0.52302,0.30865,1.8042,2.7333
220.71,2.6505,1.4279,0.31529,0.095409,1.9054,1.0481,1.4855,2.2228,4.2434,0.38301,0.35668,0.20617,1.1642,2.6465
220.73,3.4442,2.0908,0.25841,0.097561,1.8993,1.3453,1.7516,2.7995,5.7814,0.32834,0.29992,0.14695,0.94802,2.8506
220.75,5.4037,3.2205,0.45469,0.082541,2.3822,1.7537,2.8144,4.3869,9.01,0.47805,0.52302,0.36298,1.1421,3.6223
220.77,4.9516,2.8203,0.79921,0.12951,2.4955,1.5935,2.8144,3.8921,8.1482,0.72411,0.94876,0.72477,1.3686,3.6223
220.79,3.784,2.5306,0.64732,0.11084,1.9558,0.89571,1.5115,3.3293,6.5111,0.55738,0.77115,0.61344,1.3224,2.5892
220.81,2.158,1.4315,0.32132,0.045455,1.577,0.91909,0.83345,1.9638,3.6766,0.31054,0.37119,0.28222,0.92705,2.2268
220.83,1.4042,1.0307,0.17059,0.041973,1.1038,0.77946,0.42046,1.316,2.4761,0.14576,0.21905,0.14695,0.55268,1.655
220.85,0.90317,0.67002,0.10474,0.034196,0.69604,0.59146,0.24158,0.88661,1.5813,0.08813,0.14407,0.08202,0.27782,1.1143
220.88,0.59076,0.44261,0.078316,0.018175,0.45265,0.45556,0.14576,0.59559,1.0309,0.074696,0.098029,0.062225,0.13052,0.77478
220.9,0.43225,0.34784,0.065537,0.027325,0.27697,0.29706,0.074696,0.45256,0.76949,0.074696,0.087107,0.03481,0.066911,0.48702
220.92,0.34916,0.28384,0.07938,0.041254,0.20741,0.24593,0.049265,0.38459,0.61362,0.11622,0.087107,0.03481,0.033506,0.3813
220.94,0.31968,0.14536,0.18341,0.031206,0.084844,0.086765,0.16102,0.35155,0.44646,0.16102,0.21905,0.17014,0.023492,0.1462
220.96,1.0141,1.1593,1.6557,0.61012,1.2064,0.0034695,2.3519,0.30327,0.38707,0.99276,2.1936,1.7807,1.2089,1.204
220.98,1.2331,1.2876,1.4131,0.8525,0.99258,0.26698,2.6883,0.24141,0.76949,0.45867,1.6817,2.0989,0.8038,1.1814
221,0.32721,0.28777,0.50661,0.27361,0.39277,0.10342,0.6516,0.10266,0.22737,0.1946,0.70561,0.61962,0.46589,0.31964
221.02,0.45279,0.47623,0.61175,0.45299,0.3612,0.17337,0.99756,0.11554,0.24525,0.16284,0.60371,1.0687,0.48379,0.23861
221.04,0.60966,0.71665,0.90897,0.67394,0.56876,0.399,1.4316,0.11554,0.28186,0.16284,1.0906,1.4735,0.85089,0.28662
221.06,0.42995,0.3818,0.74292,0.5356,0.48415,0.34725,0.8548,0.11554,0.31951,0.16284,0.84724,1.2187,0.7297,0.23861
221.08,0.24896,0.16935,0.389,0.2286,0.33212,0.31787,0.44264,0.12872,0.17551,0.1323,0.57061,0.4641,0.55689,0.10735
221.1,0.29179,0.27505,0.20257,0.08612,0.24108,0.24334,0.60833,0.15591,0.11113,0.10313,0.25232,0.25227,0.41314,0.069008
221.12,0.16357,0.13085,0.086882,0.01028,0.13939,0.17634,0.30832,0.12872,0.053666,0.075534,0.089539,0.095572,0.26408,0.014693
221.15,0.12524,0.089747,0.086882,0.01028,0.089898,0.11829,0.21944,0.11554,0.040732,0.075534,0.089539,0.095572,0.17354,0.0062535
221.17,0.08284,0.068152,0.050003,0.010661,0.05243,0.074148,0.15335,0.077858,0.017315,0.037812,0.057579,0.054618,0.10486,0
221.19,0.049231,0.051882,0.043077,0.015638,0.036831,0.043243,0.10728,0.033048,0.0073688,0.026509,0.057579,0.045142,0.067409,0.0062535
221.21,0.033329,0.039318,0.021368,0.0066564,0.02899,0.0067376,0.078565,0.014054,0.0073688,0.016076,0.028842,0.019186,0.033754,0.024226
221.23,0.0055729,0.0096525,0,0,0.02276,0.032187,0.016719,0,0,0,0,0,0,0.045519
221.25,0.019883,0.02941,0.01829,0.011027,0.040707,0.057569,0,0.0059817,0.053666,0.0068419,0.028842,0.019186,0,0.081414
221.27,0.2458,0.28487,0.027142,0.010959,0.14637,0.19835,0.016719,0.15591,0.56476,0.016076,0.03799,0.027361,0.0061092,0.28662
221.29,1.485,1.6306,0.037841,0.037767,0.69501,0.9829,0.078565,1.104,3.2724,0.075534,0.03799,0,0,1.39
221.31,2.5631,2.1485,0.42979,0.097595,1.9787,2.0108,0.69558,2.0825,4.9113,0.46392,0.50574,0.31972,0.55689,3.4006
221.33,3.2252,2.4301,0.66027,0.14729,3.1291,1.2216,1.0219,2.8221,5.8316,0.71083,0.77562,0.49436,2.2653,3.9929
221.35,4.7449,2.7947,1.0158,0.27354,4.5321,2.5306,2.5487,3.7954,7.8907,1.1973,1.149,0.70117,2.7427,6.3215
221.38,6.2061,3.2676,1.4915,0.44494,5.2253,1.8449,4.0879,4.5611,9.9692,1.856,1.6228,0.99572,3.9207,6.5298
221.4,7.4831,4.0887,1.9065,0.6356,6.4008,2.641,4.8358,5.4212,12.192,2.5028,1.979,1.2378,4.5333,8.2682
221.42,7.3451,4.7353,2.2058,0.81522,6.3594,1.9765,3.6055,5.7604,12.67,2.979,2.284,1.3542,4.9618,7.7569
221.44,7.879,4.8941,2.2926,0.93885,6.8472,2.1437,4.2411,5.9528,13.443,3.2111,2.3322,1.3346,5.3314,8.363
221.46,7.3865,4.203,1.9146,0.78768,6.0039,1.7797,4.3965,5.5708,12.192,2.627,2.0482,1.0687,4.7455,7.2624
221.48,8.2144,4.7608,2.3121,0.96309,6.7466,2.4208,4.8358,6.1482,13.659,3.2111,2.4295,1.2957,5.0348,8.4584
221.5,9.6263,5.5883,3.0145,1.2443,8.3355,1.9296,5.7237,7.1273,16.028,4.2024,3.1205,1.7205,6.9711,9.6999
221.52,6.0288,3.0739,1.8268,0.75789,5.0855,1.1722,3.6417,4.9474,9.4973,2.5646,1.8654,1.0503,4.2566,5.9144
221.54,4.0262,2.2359,0.76091,0.39056,3.0814,0.27222,2.1142,3.4798,6.4847,1.1239,0.81123,0.34762,2.8889,3.2739
221.56,2.8115,1.6403,0.37077,0.27793,2.183,0.47946,1.2736,2.6232,4.5378,0.6258,0.41197,0.074537,1.844,2.522
221.58,1.3874,0.90883,0.18485,0.18437,0.90466,0.10506,0.4228,1.5116,2.2277,0.36874,0.18583,0,0.83037,0.97895
221.6,0.81815,0.52074,0.21218,0.066959,0.75835,0.52387,0.23669,0.97622,1.2415,0.2614,0.13593,0.23921,1.1288,0.38792
221.62,0.79242,0.50237,0.15734,0.095058,0.59895,0.29844,0.29004,0.79243,1.2948,0.21091,0.047588,0.21353,0.80998,0.38792
221.65,0.75509,0.17887,0.048298,0.061499,0.46248,0.055665,0.62988,0.67545,0.95996,0.11753,0,0.027361,0.50184,0.42312
221.67,0.54765,0.33209,0.029706,0.051453,0.33325,0.052789,0.18578,0.61871,0.83847,0.089119,0,0,0.29593,0.37058
221.69,0.84478,0.73411,0.016605,0.028762,0.46575,0.2852,0.078565,0.91388,1.5419,0.049816,0,0,0.26408,0.66742
221.71,1.1712,1.1026,0.012604,0.021831,0.38465,0.23593,0.027569,1.2583,2.2277,0.037812,0,0,0.21782,0.55147
221.73,1.5313,1.2993,0.012604,0.021831,0.64834,0.49839,0.25422,1.488,2.8517,0.037812,0,0,0.29593,1.0008
221.75,2.897,2.2906,0.016605,0.028762,1.1592,0.85177,0.62988,2.8509,5.2103,0.049816,0,0,0.55689,1.7615
221.77,1.9978,1.4863,0.016605,0.028762,1.2986,0.69096,0.48291,2.0565,3.4539,0.049816,0,0,0.80998,1.7871
221.79,1.3895,1.2209,0.012604,0.021831,0.81584,0.41832,0.092699,1.559,2.5168,0.037812,0,0,0.52005,1.1116
221.81,0.97799,0.89064,0,0,0.77074,0.57825,0,1.1915,1.7425,0,0,0,0.36186,1.1796
221.83,0.74517,0.67678,0,0,1.2144,1.1817,0,0.91388,1.3216,0,0,0,0.37879,2.0499
221.85,0.51747,0.45244,0,0,0.69123,0.6907,0,0.71393,0.83847,0,0,0,0.20283,1.1796
221.88,0.31663,0.27469,0,0,0.40748,0.48094,0,0.4911,0.4588,0,0,0,0.067409,0.74756
221.9,0.24768,0.21699,0,0,0.28757,0.37322,0,0.40433,0.33871,0,0,0,0.023666,0.55147
221.92,0.17656,0.17708,0.0053587,0.0092816,0.088843,0.12564,0,0.35416,0.17551,0.016076,0,0,0,0.17769
221.94,0.13919,0.16507,0.012604,0.021831,0,0,0,0.32155,0.096025,0.037812,0,0,0,0
221.96,0.135,0.17879,0.016605,0.028762,0.0030546,0.0043199,0,0.33777,0.067242,0.049816,0,0,0.0061092,0
221.98,0.14047,0.18809,0.025178,0.043609,0.0071767,0.010149,0,0.35416,0.067242,0.075534,0,0,0.014353,0
222,0.068446,0.063741,0.082292,0.067951,0.055784,0.00025663,0,0.079231,0.12611,0.13216,0.10982,0.0048969,0.055603,0.055966
222.02,0.070767,0.060022,0.088317,0.066745,0.062026,0.02454,0.0069617,0.079231,0.12611,0.13216,0.12129,0.011503,0.079378,0.044673
222.04,0.081586,0.050331,0.098669,0.069319,0.073907,0.025373,0.026974,0.091679,0.12611,0.13216,0.14488,0.018964,0.091849,0.055966
222.06,0.085851,0.052124,0.10025,0.055975,0.093606,0.053231,0.026974,0.10447,0.12611,0.13216,0.13298,0.03562,0.13125,0.055966
222.08,0.085851,0.052124,0.12033,0.03215,0.089441,0.078531,0.026974,0.10447,0.12611,0.13216,0.14488,0.083936,0.14497,0.033911
222.1,0.10709,0.017853,0.10372,0.01755,0.086693,0.10221,0.090689,0.10447,0.12611,0.11741,0.10982,0.083936,0.15897,0.01442
222.12,0.093063,0.016935,0.092893,0.022347,0.091372,0.095594,0.076863,0.091679,0.11065,0.11741,0.087598,0.073669,0.15897,0.023776
222.15,0.093063,0.016935,0.093737,0.034637,0.079696,0.092314,0.076863,0.091679,0.11065,0.11741,0.10982,0.053983,0.14497,0.01442
222.17,0.092659,0.0026029,0.078413,0.030267,0.065623,0.092805,0.090689,0.091679,0.09561,0.10302,0.087598,0.044618,0.13125,0
222.19,0.05375,0.0096092,0.047764,0.032826,0.046899,0.045932,0.063512,0.044301,0.053435,0.075457,0.056333,0.011503,0.079378,0.01442
222.21,0.031141,0.018346,0.026613,0.018809,0.044829,0.01575,0.050692,0.0143,0.028431,0.037774,0.037169,0.0048969,0.033692,0.055966
222.23,0.028067,0.042418,0.02363,0.016912,0.066452,0.073716,0.076863,0,0.0073371,0.037774,0.028219,0.0048969,0.014327,0.11858
222.25,0.021171,0.036669,0.018129,0.017311,0.055725,0.070183,0.063512,0,0,0.037774,0.0051093,0.011503,0.0060979,0.10535
222.27,0.0047663,0.004132,0,0,0.072961,0.10318,0.0069617,0,0.0073371,0,0,0,0,0.14592
222.29,0.11452,0.16151,0,0,0.32732,0.4629,0,0.044301,0.29924,0,0,0,0,0.65464
222.31,1.7604,1.6019,0,0,1.753,2.274,0.45246,1.2817,3.5472,0,0,0,0.14497,3.3609
222.33,3.0531,1.9653,0.30041,0.09513,3.0427,1.7005,1.75,2.0957,5.3137,0.38698,0.3157,0.19857,1.8403,4.2451
222.35,4.8453,2.7404,1.005,0.19331,4.6109,2.1057,3.138,3.3917,8.0063,1.196,1.0097,0.80945,3.1219,6.0998
222.38,6.8173,3.5432,1.6599,0.37797,5.8101,2.0645,5.1173,4.4444,10.89,2.0529,1.6278,1.299,4.3503,7.27
222.4,7.8688,4.0093,2.2487,0.56777,7.0776,1.6731,6.0985,5.0495,12.459,2.8139,2.2538,1.6784,5.8946,8.2607
222.42,8.2278,5.1525,2.6005,0.7283,7.5322,2.3159,4.8739,5.649,14.161,3.3768,2.4925,1.9323,5.8946,9.1698
222.44,9.2112,4.825,2.9023,0.87892,8.4406,1.7375,6.8744,5.9995,14.76,3.8322,2.7894,2.0853,7.212,9.6692
222.46,10.428,5.4257,3.3363,1.0919,9.4841,1.8903,7.946,6.688,16.651,4.4993,3.1764,2.3331,8.1474,10.821
222.48,10.323,5.2398,3.462,1.1703,9.5804,1.8307,8.0473,6.6052,16.316,4.7312,3.2294,2.4254,8.2859,10.875
222.5,10.606,5.3686,3.5742,1.2733,9.9533,2.1605,8.3553,6.7296,16.734,4.968,3.2827,2.472,8.4255,11.481
222.52,11.645,5.1853,3.7087,1.2777,10.119,1.9267,10.928,6.8552,17.151,5.0883,3.4717,2.5661,8.7562,11.481
222.54,11.154,5.0254,3.6524,1.2848,9.8931,2.0092,9.9892,6.8132,16.66,5.048,3.3902,2.5189,8.4724,11.314
222.56,11.034,5.2127,3.6481,1.2605,9.6853,1.9134,9.3714,6.8552,16.875,5.008,3.4173,2.5189,8.3323,11.038
222.58,9.8446,4.6131,3.257,1.1134,8.7616,1.5718,8.1493,6.3191,15.065,4.4611,3.0454,2.2646,7.6502,9.873
222.6,8.0154,3.9691,2.5957,0.91345,7.4819,1.1014,5.8786,5.5725,12.595,3.5843,2.4201,1.7829,6.7031,8.2607
222.62,7.1479,3.6305,1.8422,0.64182,6.6414,0.88895,5.2409,4.8681,11.334,2.5308,1.735,1.2607,6.0128,7.27
222.65,9.8487,4.735,2.4873,0.8238,8.4871,0.41532,8.0473,6.2787,15.22,3.3427,2.4201,1.6992,8.1934,8.7808
222.67,10.846,5.0158,2.9502,0.96195,9.555,0.30517,9.2615,6.8132,16.462,3.9404,2.8908,2.0193,9.3392,9.7708
222.69,10.788,5.0812,2.9078,0.80899,9.4638,0.79723,8.6166,7.1526,16.594,3.7252,2.8908,2.1074,8.9001,10.028
222.71,9.8567,4.8065,2.5724,0.56921,8.7239,1.2653,7.4492,6.7296,15.391,3.0742,2.6891,1.9539,7.8291,9.6186
222.73,4.8859,2.602,1.27,0.32615,4.8934,0.76808,2.9707,3.8387,7.8484,1.5809,1.2986,0.93049,4.3503,5.4365
222.75,3.1369,1.9775,0.56635,0.22714,3.6774,0.99784,1.4514,2.6454,5.3137,0.79757,0.55795,0.34352,2.9718,4.383
222.77,2.2034,1.4361,0.33164,0.19796,2.7802,0.99948,0.95147,1.8876,3.7711,0.54289,0.30163,0.1504,2.0735,3.4869
222.79,2.0018,0.91718,1.5185,0.93049,4.7446,0.60627,2.6459,0.95168,2.4078,0.54289,2.3961,1.6167,4.3159,5.1733
222.81,0.80435,0.73571,1.2906,0.95324,2.6645,0.39253,1.6122,0.1729,0.62792,0.22725,2.0686,1.5759,2.9421,2.387
222.83,0.48192,0.64861,0.8446,0.4574,1.3146,0.25496,1.2194,0,0.22638,0.4058,1.3186,0.80945,1.4949,1.1343
222.85,0.29591,0.39601,0.55919,0.17723,0.87291,0.054488,0.74578,0,0.14196,0.38698,0.74104,0.54954,0.91144,0.83439
222.88,0.27597,0.37414,0.32445,0.11123,0.91291,0.50497,0.70182,0,0.12611,0.21069,0.43298,0.32967,0.55584,1.27
222.9,0.1713,0.23012,0.18802,0.11086,0.77931,0.66152,0.43288,0,0.08103,0.13216,0.3157,0.11621,0.31155,1.2471
222.92,0.13048,0.1817,0.14976,0.13473,0.67954,0.6747,0.338,0,0.053435,0.10302,0.30163,0.044618,0.20245,1.1566
222.94,1.0052,1.5636,2.2636,0.38714,3.2562,0.10396,2.8067,0,0.20886,2.1693,2.6891,1.9323,3.1827,3.3297
222.96,0.57209,0.85755,1.6299,0.2488,1.824,0.27851,1.5581,0,0.15818,1.6886,1.8442,1.357,2.0209,1.627
222.98,0.39098,0.57148,0.92248,0.1094,1.1021,0.52171,1.0468,0,0.12611,0.84224,1.0471,0.87809,1.471,0.73321
223,0.17888,0.11863,0.49448,0.1756,0.56558,0.7018,0.29097,0.054639,0.19103,0.40664,0.38013,0.69666,1.0618,0.069336
223.02,0.12205,0.058408,0.36913,0.18681,0.41479,0.5866,0.15383,0.054639,0.15767,0.24457,0.2789,0.58393,0.82958,0
223.04,0.067305,0.024282,0.22151,0.064382,0.27713,0.34283,0.051976,0.054639,0.095301,0.163,0.21104,0.29048,0.51955,0.034717
223.06,0.045136,0.041214,0.091321,0.0081873,0.23174,0.13644,0,0.054639,0.080769,0.08921,0.10036,0.084395,0.32822,0.13527
223.08,0.0472,0.021602,0.04298,0.02204,0.28751,0.12002,0.065123,0.023214,0.053263,0.062478,0.047394,0.019067,0.20264,0.37237
223.1,0.031083,0.019477,0.015559,0.013849,0.20969,0.11076,0.016771,0.023214,0.053263,0.026536,0.020142,0,0.13137,0.288
223.12,0.033604,0.014665,0.016472,0.019397,0.11443,0.049471,0.016771,0.043615,0.040426,0.037851,0,0.011566,0.079452,0.14941
223.15,0.019057,0.0036059,0.049589,0.030668,0.045844,0.03041,0.016771,0.023214,0.017186,0.026536,0.037836,0.084395,0.067346,0.024341
223.17,0.030792,0.018592,0.13708,0.1011,0.029032,0.0066343,0.051976,0.023214,0.017186,0.026536,0.15982,0.22487,0.033723,0.024341
223.19,0.15046,0.2543,0.10841,0.11265,0.061103,0.066133,0.44406,0,0.0073136,0,0.10036,0.22487,0.01434,0.10787
223.21,0.16245,0.26135,0.063932,0.087051,0.061103,0.066133,0.46416,0.0059926,0.017186,0,0.028724,0.16307,0.01434,0.10787
223.23,0.24005,0.41578,0.088808,0.12974,0.10434,0.14756,0.72016,0,0,0,0.028724,0.2377,0,0.20868
223.25,0.16619,0.24101,0.11305,0.14329,0.063757,0.081534,0.44406,0.014079,0.040426,0.049867,0.012217,0.27708,0.0061036,0.12141
223.27,0.16228,0.13538,0.06373,0.096782,0.30588,0.43258,0.23745,0.0059926,0.24339,0.016093,0,0.1751,0,0.61176
223.29,1.1562,1.3392,0.068829,0.071367,1.0239,1.4278,0.092992,0.71528,2.6603,0.026536,0.028724,0.15123,0.01434,2.0335
223.31,2.8858,2.5949,0.45843,0.10879,2.1613,2.0534,0.76531,2.1127,5.7794,0.35066,0.45641,0.56822,0.70927,3.6133
223.33,3.6232,2.8334,0.78575,0.22979,3.223,1.66,1.2519,2.8567,6.761,0.52384,0.8799,0.95351,2.0492,4.3968
223.35,4.8932,3.4016,1.1219,0.18222,4.8716,1.8097,2.2433,3.7073,8.7291,0.9123,1.2427,1.2107,3.592,6.1512
223.38,5.1305,3.2846,1.2678,0.12889,4.9322,1.1535,2.852,3.6438,8.8956,1.1494,1.4051,1.2488,4.1166,5.7478
223.4,4.879,3.7095,0.97566,0.13352,4.7989,1.7969,1.8263,3.8032,9.0076,0.86663,1.1246,0.93577,3.5283,6.0696
223.42,3.8504,2.8207,0.70298,0.19591,3.7036,0.73207,1.5725,2.9732,7.0055,0.48403,0.86173,0.76317,3.186,4.2213
223.44,4.4954,3.4614,0.66001,0.2267,4.0476,1.4748,1.5176,3.6755,8.2932,0.40664,0.84366,0.72973,3.0047,5.0904
223.46,3.8843,2.7071,0.66176,0.20163,4.0068,0.85481,1.6839,3.0617,6.9072,0.44495,0.84366,0.69666,3.4023,4.6112
223.48,6.6229,4.5761,1.1505,0.17357,5.2263,0.73754,2.9189,5.2114,11.738,1.1009,1.3435,1.0073,4.7048,5.7478
223.5,8.1231,5.143,2.1221,0.39379,7.4519,1.2244,4.2178,6.2012,13.95,2.353,2.3459,1.6674,6.5861,8.3177
223.52,8.5586,4.944,2.1851,0.5725,7.1617,0.51962,5.27,6.1617,14.244,2.6929,2.2978,1.5646,6.7943,7.5292
223.54,9.7682,5.0092,2.7647,0.91069,8.4536,1.1237,6.657,7.101,15.547,3.6983,2.717,1.8787,7.659,9.2481
223.56,9.9892,4.8767,2.9645,1.1504,9.0223,0.89619,7.3334,7.0168,15.617,4.1701,2.8447,1.8787,8.3886,9.656
223.58,9.1974,4.8374,2.6871,1.1146,8.0901,0.79782,6.0572,6.767,14.768,3.8771,2.5168,1.6674,7.526,8.6543
223.6,8.6494,4.3433,2.5202,1.0841,8.2725,0.67782,5.9673,6.3205,13.66,3.6983,2.2978,1.5646,7.7932,8.7518
223.62,8.7034,4.3573,2.2837,1.0085,7.646,0.41794,6.0572,6.3205,13.733,3.3845,2.0623,1.4042,7.3505,7.9415
223.65,8.386,4.14,2.3139,0.99636,7.6942,0.54772,5.8336,6.1617,13.163,3.4188,2.0392,1.4838,7.3069,8.0815
223.67,4.918,2.8841,1.1713,0.54086,4.3808,0.32593,2.5576,4.0638,8.1328,1.7746,1.0097,0.72973,4.1503,4.6112
223.69,3.3219,2.3957,0.54543,0.30922,2.57,0.24026,1.0498,3.0914,5.8246,0.88939,0.45641,0.29048,2.4001,2.7399
223.71,3.2411,2.2375,0.34687,0.2692,3.2496,0.51428,1.1497,2.9732,5.6006,0.64749,0.26501,0.1281,2.886,3.6133
223.73,2.7804,1.9804,0.26691,0.26324,2.7921,0.39662,0.92851,2.5446,4.8682,0.56437,0.17235,0.064024,2.5117,3.0726
223.75,2.2091,1.7811,0.16163,0.21576,2.0091,0.34352,0.46416,2.1389,4.0242,0.40664,0.078263,0,1.7662,2.252
223.77,2.1123,1.6486,0.13269,0.19026,2.2068,0.58747,0.54654,1.9575,3.8329,0.35066,0.047394,0,1.7914,2.6222
223.79,1.8285,1.5489,0.075906,0.13147,1.8407,0.62111,0.29097,1.8061,3.3885,0.22772,0,0,1.4015,2.2799
223.81,0.97166,0.86955,0.044144,0.07646,1.3262,0.55567,0.078814,1.0203,1.8159,0.13243,0,0,0.93332,1.7192
223.83,0.53433,0.50424,0.029737,0.051506,0.79588,0.39079,0,0.60119,1.0018,0.08921,0,0,0.51955,1.0722
223.85,0.42564,0.39664,0.025204,0.043654,0.93625,0.78887,0,0.49202,0.78491,0.075611,0,0,0.37843,1.4941
223.88,0.26931,0.25951,0.0088453,0.015321,0.74486,0.78767,0,0.29019,0.51776,0.026536,0,0,0.18789,1.3018
223.9,0.21278,0.19915,0.020826,0.036072,0.49317,0.51167,0,0.24364,0.3947,0.062478,0,0,0.13137,0.85497
223.92,0.19326,0.17364,0.029737,0.051506,0.27154,0.21726,0,0.24364,0.33613,0.08921,0,0,0.11791,0.42517
223.94,0.15834,0.1392,0.029737,0.051506,0.1802,0.10668,0,0.21361,0.26142,0.08921,0,0,0.10476,0.25563
223.96,0.1406,0.12179,0.029737,0.051506,0.15178,0.10228,0,0.21361,0.20818,0.08921,0,0,0.079452,0.2241
223.98,0.12146,0.10835,0.025204,0.043654,0.24377,0.28191,0,0.15619,0.20818,0.075611,0,0,0.044425,0.44311
