Day of Year,Pinus strobiformis Average Sap flow,Pinus strobiformis sd, Pinus ponderosa Avg. sap flow,Pinus ponderosa sd, Pseudotsuga menziesii Avg. sap flow, Pseudotsuga menziesii sd,Pinus strobiformis  Sensor M1S,Pinus strobiformis Sensor M2N, Pinus strobiformis Sensor M2S, Pinus ponderosa Sensor P1N, Pinus ponderosa Sensor P3S, Pinus ponderosa Sensor P3N,Pseudotsuga menziesii Sensor D1S,Pseudotsuga menziesii Sensor D2S
[Julian Day],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1]
184.48,4.4992,3.8281,0.60602,0.25507,3.7427,1.8989,3.4364,1.3148,8.7463,0.63395,0.84598,0.33813,2.4,5.0854
184.5,4.6023,3.8929,0.61957,0.27031,3.9754,1.5699,3.3665,1.4774,8.9631,0.75752,0.79308,0.30812,2.8653,5.0854
184.52,5.0013,3.9709,0.64892,0.30836,4.1838,1.3761,3.9042,1.6943,9.4054,0.84281,0.81062,0.29334,3.2107,5.1569
184.54,5.5782,4.0599,0.7432,0.37471,4.3917,1.0316,4.7885,1.9711,9.9749,1.0428,0.8638,0.32305,3.6622,5.1211
184.56,5.8137,4.0045,0.81266,0.43167,4.6181,0.86353,5.1961,2.1538,10.091,1.182,0.91783,0.33813,4.0075,5.2287
184.58,5.5836,3.812,0.77576,0.45843,4.5093,0.66444,4.9093,2.1538,9.6878,1.2057,0.82825,0.29334,4.0395,4.9791
184.6,5.6354,3.6657,0.73657,0.50413,4.1352,0.22572,5.1547,2.2337,9.5178,1.2295,0.75829,0.22193,3.9756,4.2948
184.62,5.5567,3.5704,0.73905,0.51955,4.0045,0.23185,5.1961,2.1804,9.2937,1.2295,0.79308,0.1946,4.1684,3.8406
184.65,5.3657,3.4238,0.74784,0.53748,3.9897,0.34486,5.1134,2.0749,8.9086,1.2295,0.84598,0.16805,4.2335,3.7458
184.67,4.963,3.3262,0.5962,0.4146,3.8924,0.16277,4.669,1.7935,8.4265,0.84281,0.82825,0.11753,4.0075,3.7773
184.69,5.0362,3.3567,0.63979,0.50174,3.7201,0.12548,4.4726,1.9969,8.639,1.02,0.82825,0.071106,3.6314,3.8089
184.71,5.1085,3.6525,0.65587,0.41458,3.5869,0.44873,4.0154,2.1274,9.1828,0.99739,0.77563,0.1946,3.2696,3.9042
184.73,4.9131,3.568,0.62519,0.35371,3.2136,0.53228,3.5423,2.2337,8.9631,0.95254,0.67303,0.24999,2.8372,3.59
184.75,4.5203,3.2725,0.6101,0.31851,2.7807,0.46299,3.0583,2.2337,8.2689,0.93032,0.60664,0.29334,2.4533,3.1081
184.77,3.9834,2.8888,0.60491,0.27437,2.2364,0.31628,2.5684,2.0749,7.3069,0.88629,0.59031,0.33813,2.0128,2.4601
184.79,3.1296,2.3312,0.53233,0.23603,1.6479,0.13297,1.8751,1.6943,5.8194,0.77863,0.51024,0.30812,1.5539,1.7419
184.81,2.1834,1.76,0.398,0.19465,1.0966,0.040091,1.177,1.1575,4.2156,0.61388,0.34424,0.23587,1.0682,1.1249
184.83,1.4049,1.2028,0.26579,0.13673,0.72397,0.0068548,0.66273,0.75937,2.7927,0.42204,0.20729,0.16805,0.72881,0.71912
184.85,0.99293,0.88602,0.16558,0.10034,0.49599,0.044753,0.41611,0.54956,2.0131,0.28142,0.10982,0.1055,0.52763,0.46434
184.88,0.73245,0.67109,0.11984,0.097487,0.35387,0.076636,0.28547,0.40774,1.5041,0.23209,0.056333,0.071106,0.40806,0.29968
184.9,0.55995,0.5049,0.089036,0.070773,0.26815,0.083416,0.216,0.32425,1.1396,0.16966,0.037169,0.060277,0.32713,0.20917
184.92,0.43898,0.37825,0.071424,0.072822,0.20243,0.089008,0.18287,0.26065,0.87343,0.15472,0.019787,0.039768,0.26537,0.13949
184.94,0.3576,0.29214,0.060212,0.060969,0.16084,0.085019,0.15095,0.23001,0.69183,0.12571,0.0051093,0.049816,0.22095,0.10072
184.96,0.29948,0.23028,0.044836,0.042565,0.13436,0.081987,0.13548,0.2002,0.56274,0.084693,0,0.049816,0.19234,0.076389
184.98,0.24398,0.1719,0.07078,0.064672,0.11466,0.070586,0.12035,0.1713,0.44028,0.14006,0.012003,0.060277,0.16458,0.064752
185,0.1929,0.13687,0.14168,0.16203,0.10887,0.07836,0.077503,0.15706,0.34412,0.32876,0.046447,0.049816,0.16428,0.053464
185.02,0.16084,0.11558,0.14516,0.15915,0.10212,0.068806,0.064041,0.12967,0.28881,0.32876,0.046447,0.060277,0.15077,0.053464
185.04,0.12867,0.084372,0.14877,0.15636,0.08495,0.07432,0.051113,0.1164,0.21851,0.32876,0.046447,0.071106,0.1375,0.032398
185.06,0.12302,0.070849,0.1264,0.11777,0.06723,0.062953,0.064041,0.10341,0.20161,0.26164,0.046447,0.071106,0.11174,0.022716
185.08,0.1015,0.03654,0.11488,0.11505,0.054923,0.045548,0.064041,0.10341,0.13705,0.24539,0.028151,0.071106,0.08713,0.022716
185.1,0.083765,0.041914,0.12328,0.12103,0.04901,0.037185,0.038796,0.090752,0.12175,0.26164,0.03708,0.071106,0.075303,0.022716
185.12,0.065154,0.022827,0.1264,0.11777,0.04454,0.043505,0.038796,0.078431,0.078235,0.26164,0.046447,0.071106,0.075303,0.013777
185.15,0.048425,0.019833,0.12423,0.10519,0.038805,0.035394,0.027198,0.066481,0.051595,0.24539,0.056198,0.071106,0.063832,0.013777
185.17,0.048425,0.019833,0.12644,0.091097,0.029308,0.033155,0.027198,0.066481,0.051595,0.22937,0.056198,0.093744,0.052753,0.0058642
185.19,0.044244,0.020076,0.088799,0.066723,0.023987,0.02563,0.038796,0.066481,0.027454,0.15291,0.01974,0.093744,0.04211,0.0058642
185.21,0.057146,0.026298,0.10001,0.090456,0.011207,0.015849,0.077503,0.066481,0.027454,0.19802,0.01974,0.082271,0.022414,0
185.23,0.043507,0.037698,0.1148,0.090112,0.018916,0.018458,0.064041,0.066481,0,0.21358,0.03708,0.093744,0.031967,0.0058642
185.25,0.025713,0.0084198,0.068218,0.074652,0.032546,0.014328,0.027198,0.033291,0.016649,0.15291,0.011974,0.039768,0.022414,0.042677
185.27,0.096269,0.16674,0,0,0.26697,0.37756,0,0,0.28881,0,0,0,0,0.53394
185.29,0.42466,0.73032,0.0039913,0.0069131,1.1326,1.4256,0,0.0060255,1.268,0,0.011974,0,0.12449,2.1407
185.31,0.67235,1.1122,0.031272,0.048703,1.8642,1.7134,0.027198,0.033291,1.9566,0.0064288,0.087387,0,0.65268,3.0758
185.33,0.90649,1.3849,0.10211,0.10195,2.3469,1.8405,0.13576,0.078431,2.5053,0.046799,0.21976,0.039768,1.0454,3.6483
185.35,1.2168,1.6366,0.19649,0.16513,2.7638,1.9727,0.43655,0.1164,3.0975,0.096864,0.3871,0.1055,1.3689,4.1587
185.38,1.6477,1.9059,0.32093,0.20415,3.0606,2.3607,0.93603,0.20002,3.807,0.19802,0.55658,0.20817,1.3913,4.7299
185.4,2.2001,2.2757,0.40337,0.23333,3.2974,2.3709,1.5447,0.32395,4.7315,0.24539,0.67137,0.29334,1.6209,4.9739
185.42,2.8068,2.7057,0.4962,0.25617,3.5305,2.2924,2.1429,0.49479,5.7827,0.32876,0.7911,0.36874,1.9095,5.1514
185.44,3.2147,3.1048,0.55446,0.25193,3.6613,2.158,2.2331,0.71935,6.6916,0.43526,0.84387,0.38426,2.1353,5.1873
185.46,3.825,3.4211,0.59983,0.23783,3.5451,1.9213,2.8983,0.96264,7.614,0.5869,0.84387,0.36874,2.1866,4.9037
185.48,4.2839,3.7414,0.5846,0.26042,3.7113,1.9357,3.2357,1.1785,8.4376,0.5869,0.84387,0.32305,2.3426,5.0801
185.5,4.7119,3.9425,0.70127,0.32881,3.984,1.5501,3.6221,1.429,9.0847,0.91911,0.86165,0.32305,2.8879,5.0801
185.52,5.1122,4.0208,0.71399,0.36302,4.2042,1.2891,4.1377,1.6682,9.5306,1.0077,0.82619,0.30812,3.2927,5.1157
185.54,5.5545,4.0663,0.72334,0.35214,4.3412,0.79544,4.8403,1.8925,9.9306,0.98534,0.86165,0.32305,3.7787,4.9037
185.56,5.6125,3.9084,0.81849,0.49022,4.5846,0.60051,5.0847,1.9949,9.758,1.2857,0.86165,0.30812,4.16,5.0092
185.58,5.7208,3.8734,0.83499,0.55187,4.512,0.40601,5.0847,2.2048,9.8729,1.3824,0.84387,0.27873,4.2249,4.7991
185.6,5.4008,3.5873,0.80311,0.57334,4.2576,0.046306,4.8001,2.1517,9.2505,1.3824,0.7911,0.23587,4.2249,4.2904
185.62,5.4275,3.5361,0.76894,0.60725,3.9192,0.29484,5.0436,2.099,9.1398,1.3824,0.7564,0.16805,4.1276,3.7107
185.65,5.1355,3.3238,0.76725,0.62234,3.9537,0.47587,4.8403,1.9692,8.597,1.358,0.82619,0.11753,4.2902,3.6173
185.67,5.0797,3.3862,0.71111,0.49903,4.1953,0.46228,4.8001,1.8419,8.597,1.0755,0.91554,0.14233,4.5221,3.8684
185.69,5.0392,3.4067,0.66409,0.47335,4.0145,0.25155,4.4444,1.9692,8.7041,0.94105,0.93369,0.11753,4.1924,3.8366
185.71,4.9025,3.4586,0.74324,0.4714,3.7142,0.083855,3.8766,2.0729,8.7579,1.1677,0.82619,0.23587,3.6549,3.7734
185.73,4.832,3.4544,0.78205,0.44632,3.3792,0.20582,3.4797,2.2583,8.7579,1.2145,0.8086,0.32305,3.2337,3.5248
185.75,4.4885,3.2164,0.75853,0.39981,2.8683,0.1702,3.0317,2.2583,8.1755,1.1677,0.7392,0.36874,2.7479,2.9886
185.77,3.843,2.7213,0.73125,0.37041,2.2681,0.078852,2.4797,2.0729,6.9765,1.1213,0.68817,0.38426,2.2123,2.3238
185.79,3.0524,2.2896,0.63204,0.32766,1.6088,0.017057,1.7938,1.6682,5.6952,0.98534,0.57266,0.33813,1.6209,1.5968
185.81,2.0717,1.7292,0.45944,0.28076,1.0318,0.019226,1.0559,1.0908,4.0683,0.7693,0.3871,0.22193,1.0454,1.0182
185.83,1.332,1.1849,0.32942,0.25848,0.66658,0.059413,0.57884,0.71935,2.6979,0.62639,0.20678,0.15508,0.70859,0.62457
185.85,0.9173,0.85392,0.24161,0.23224,0.44404,0.067633,0.34086,0.51273,1.8983,0.50977,0.10955,0.1055,0.49187,0.39622
185.88,0.6541,0.6292,0.19185,0.1952,0.32152,0.074976,0.19971,0.39034,1.3722,0.41705,0.087387,0.071106,0.37454,0.26851
185.9,0.49238,0.46434,0.17286,0.18043,0.24499,0.071255,0.13576,0.32395,1.0174,0.38118,0.066291,0.071106,0.29537,0.1946
185.92,0.37766,0.35715,0.16,0.17627,0.18726,0.067725,0.10582,0.245,0.78217,0.36352,0.056198,0.060277,0.23514,0.13937
185.94,0.30898,0.26612,0.14516,0.15915,0.14724,0.083342,0.091445,0.22979,0.60571,0.32876,0.046447,0.060277,0.20617,0.088308
185.96,0.25279,0.20678,0.11389,0.12956,0.12717,0.071916,0.077503,0.20002,0.48084,0.26164,0.01974,0.060277,0.17803,0.07632
185.98,0.20853,0.13959,0.051987,0.036579,0.10212,0.068806,0.091445,0.17114,0.36302,0.083709,0.011974,0.060277,0.15077,0.053464
186,0.23817,0.1267,0.086534,0.083097,0.11699,0.1051,0.13534,0.19946,0.3797,0.18166,0.028084,0.049859,0.19131,0.042677
186.02,0.21329,0.085706,0.12927,0.15677,0.086475,0.090169,0.13534,0.19946,0.30507,0.30985,0.028084,0.049859,0.15023,0.022716
186.04,0.17657,0.065034,0.11199,0.14281,0.073381,0.071651,0.13534,0.14284,0.25154,0.27649,0.019693,0.039802,0.12405,0.022716
186.06,0.18699,0.057152,0.12423,0.13187,0.073381,0.071651,0.16658,0.14284,0.25154,0.27649,0.046336,0.049859,0.12405,0.022716
186.08,0.161,0.042409,0.1073,0.11885,0.073381,0.071651,0.16658,0.11607,0.20034,0.24396,0.028084,0.049859,0.12405,0.022716
186.1,0.13218,0.04732,0.088252,0.094249,0.070143,0.023587,0.16658,0.078215,0.15174,0.19687,0.028084,0.039802,0.086821,0.053464
186.12,0.10391,0.048041,0.080384,0.088281,0.043161,0.028914,0.15079,0.054789,0.10616,0.18166,0.019693,0.039802,0.063606,0.022716
186.15,0.081104,0.048072,0.020601,0.026032,0.033172,0.027427,0.13534,0.043735,0.064241,0,0.011945,0.049859,0.052566,0.013777
186.17,0.044953,0.01831,0.064359,0.053414,0.038692,0.035234,0.063842,0.043735,0.027283,0.12353,0.019693,0.049859,0.063606,0.013777
186.19,0.045847,0.030414,0.097451,0.10154,0.029215,0.033023,0.077262,0.043735,0.016545,0.21233,0.019693,0.060328,0.052566,0.0058642
186.21,0.02904,0.032309,0.10106,0.099738,0.026283,0.03717,0.063842,0.023277,0,0.21233,0.019693,0.071167,0.052566,0
186.23,0.023958,0.020928,0.11282,0.1034,0.020981,0.029671,0.038676,0.033199,0,0.22803,0.028084,0.082341,0.041961,0
186.25,0.022334,0.0054813,0.070531,0.08508,0.027285,0.0064619,0.016443,0.023277,0.027283,0.16671,0.0050849,0.039802,0.031854,0.022716
186.27,0.11398,0.19742,0.036582,0.063361,0.17354,0.24542,0,0,0.34194,0.10975,0,0,0,0.34707
186.29,0.30515,0.52854,0.023514,0.040727,0.67635,0.91146,0,0,0.91546,0.070541,0,0,0.031854,1.3209
186.31,0.53682,0.9246,0.030078,0.036399,1.3648,1.3562,0,0.006009,1.6045,0.070541,0.019693,0,0.40585,2.3238
186.33,0.79882,1.3016,0.042057,0.068163,1.9532,1.5463,0.050954,0.043735,2.3018,0,0.1207,0.0054701,0.85981,3.0466
186.35,1.1178,1.5837,0.13506,0.10984,2.4139,1.7018,0.32135,0.090502,2.9416,0.096303,0.25902,0.049859,1.2105,3.6173
186.38,1.5323,1.7925,0.27112,0.16599,2.7281,2.0232,0.86311,0.17067,3.5632,0.19687,0.46127,0.15521,1.2975,4.1587
186.4,2.017,2.1511,0.35737,0.21485,2.8994,2.1084,1.3543,0.27524,4.4214,0.26012,0.60366,0.20835,1.4085,4.3902
186.42,2.6603,2.6607,0.4309,0.20936,3.0698,2.0577,1.9304,0.44063,5.6098,0.34402,0.66971,0.27897,1.6148,4.5248
186.44,3.1026,3.1334,0.51159,0.24187,3.2892,1.8917,1.9884,0.67864,6.6408,0.46939,0.77179,0.29359,1.9516,4.6269
186.46,3.7986,3.4727,0.60333,0.2556,3.3562,1.8454,2.8227,0.91823,7.6548,0.66253,0.82414,0.32333,2.0513,4.6611
186.48,4.2032,3.7795,0.64143,0.30136,3.4201,1.6103,3.0547,1.1312,8.4237,0.80656,0.82414,0.29359,2.2814,4.5588
186.5,4.6272,3.9356,0.65613,0.29058,3.8205,1.3349,3.4675,1.4016,9.0123,0.78557,0.85951,0.32333,2.8766,4.7644
186.52,4.9912,3.9857,0.74069,0.40111,4.0073,1.0707,3.9365,1.639,9.3981,1.069,0.85951,0.29359,3.2502,4.7644
186.54,5.2546,3.9215,0.74215,0.47714,4.0878,0.76235,4.4672,1.7865,9.51,1.1838,0.80659,0.23607,3.5488,4.6269
186.56,5.5885,3.9126,0.78146,0.53327,4.2249,0.52019,5.0662,1.9633,9.736,1.3017,0.80659,0.23607,3.8571,4.5928
186.58,5.4039,3.7634,0.76995,0.59643,4.2681,0.26763,4.7428,2.0148,9.454,1.3739,0.75453,0.18138,4.0788,4.4573
186.6,5.3742,3.6384,0.75792,0.62237,4.0698,0.14929,4.7428,2.0928,9.287,1.3982,0.72031,0.15521,4.1754,3.9642
186.62,5.4315,3.5593,0.78058,0.64642,3.8519,0.54916,5.0252,2.0928,9.1766,1.4227,0.78914,0.12992,4.2402,3.4636
186.65,5.1986,3.3699,0.81406,0.66705,3.9366,0.75486,4.9438,1.9633,8.6886,1.4472,0.87733,0.11763,4.4704,3.4028
186.67,5.0288,3.4192,0.69751,0.52194,4.063,0.71773,4.7428,1.7616,8.5821,1.0917,0.89525,0.10559,4.5705,3.5555
186.69,4.9268,3.366,0.73234,0.59663,3.945,0.46353,4.3898,1.8616,8.5291,1.2306,0.89525,0.071167,4.2728,3.6173
186.71,4.9337,3.5248,0.74537,0.52902,3.6287,0.016248,3.9365,2.0148,8.8496,1.2306,0.82414,0.18138,3.6402,3.6173
186.73,4.8117,3.5106,0.70874,0.48094,3.1647,0.16652,3.4675,2.1717,8.7958,1.1838,0.72031,0.22212,3.047,3.2825
186.75,4.4786,3.214,0.70867,0.44123,2.7087,0.15333,3.0212,2.2516,8.1631,1.1606,0.68647,0.27897,2.6003,2.8171
186.77,3.9356,2.8444,0.67605,0.41332,2.1219,0.099835,2.5025,2.0928,7.2115,1.1145,0.62002,0.29359,2.0513,2.1925
186.79,3.172,2.4147,0.55092,0.29241,1.5358,0.013244,1.8445,1.7122,5.9593,0.84897,0.53928,0.2645,1.5451,1.5264
186.81,2.2381,1.824,0.41448,0.23516,1.0507,0.045903,1.1508,1.2195,4.3439,0.66253,0.38615,0.19477,1.0831,1.0182
186.83,1.48,1.2688,0.17513,0.070496,0.65637,0.096802,0.66203,0.83638,2.9416,0.21233,0.21923,0.093824,0.72482,0.58792
186.85,1.0426,0.91327,0.13379,0.068862,0.46049,0.090895,0.41567,0.62162,2.0904,0.19687,0.14418,0.060328,0.52476,0.39622
186.88,0.79462,0.70466,0.1782,0.19145,0.3139,0.10684,0.32135,0.45807,1.6045,0.39668,0.098108,0.039802,0.38944,0.23835
186.9,0.60462,0.52778,0.13805,0.16503,0.24594,0.11233,0.23273,0.37245,1.2087,0.32684,0.066132,0.021187,0.32537,0.16651
186.92,0.48169,0.39975,0.1202,0.15024,0.1886,0.10655,0.19908,0.30693,0.93907,0.29307,0.046336,0.021187,0.26394,0.11326
186.94,0.38643,0.3011,0.09789,0.14095,0.14804,0.10143,0.18268,0.24432,0.73228,0.26012,0.028084,0.0054701,0.21977,0.07632
186.96,0.32228,0.24417,0.087195,0.12249,0.128,0.089528,0.15079,0.2142,0.60183,0.22803,0.028084,0.0054701,0.19131,0.064694
186.98,0.26098,0.19051,0.014367,0.014053,0.10489,0.10253,0.12023,0.18495,0.47777,0.015018,0.028084,0,0.17739,0.032398
187,0.20464,0.1538,0.094802,0.14273,0.089887,0.066819,0.091255,0.14297,0.3797,0.25961,0.011955,0.01284,0.13714,0.042639
187.02,0.17525,0.11403,0.10016,0.13809,0.078263,0.064904,0.091255,0.12944,0.30507,0.25961,0.019709,0.021169,0.12416,0.032369
187.04,0.15741,0.083725,0.094802,0.14273,0.071907,0.055916,0.091255,0.12944,0.25154,0.25961,0.011955,0.01284,0.11145,0.032369
187.06,0.14199,0.06509,0.086712,0.12205,0.060858,0.05397,0.1056,0.10322,0.21713,0.22759,0.019709,0.01284,0.09902,0.022695
187.08,0.11239,0.048276,0.092496,0.11711,0.054797,0.045398,0.091255,0.078287,0.16763,0.22759,0.019709,0.03019,0.086898,0.022695
187.1,0.093296,0.037548,0.092496,0.11711,0.043179,0.028968,0.077342,0.066359,0.13619,0.22759,0.019709,0.03019,0.063663,0.022695
187.12,0.07016,0.019224,0.10175,0.1242,0.048899,0.037058,0.063908,0.054839,0.091732,0.24349,0.011955,0.049816,0.075103,0.022695
187.15,0.077413,0.013342,0.1079,0.077085,0.054797,0.045398,0.063908,0.090585,0.077746,0.19649,0.056108,0.071106,0.086898,0.022695
187.17,0.060189,0.015674,0.03916,0.036098,0.050332,0.051713,0.051007,0.078287,0.051273,0,0.046373,0.071106,0.086898,0.013765
187.19,0.047997,0.015902,0.038169,0.032379,0.033189,0.027469,0.038716,0.066359,0.038917,0.0063795,0.037021,0.071106,0.052612,0.013765
187.21,0.029674,0.023999,0.073529,0.044634,0.023929,0.025554,0.027142,0.054839,0.0070413,0.12329,0.037021,0.060277,0.041998,0.005859
187.23,0.020078,0.02211,0.077138,0.043449,0.020999,0.029697,0.01646,0.043775,0,0.12329,0.037021,0.071106,0.041998,0
187.25,0.038227,0.022611,0.11117,0.10087,0.057048,0.061503,0.027142,0.023299,0.064241,0.22759,0.056108,0.049816,0.013559,0.10054
187.27,0.12024,0.20826,0.050576,0.087601,0.20627,0.29171,0,0,0.36071,0.15173,0,0,0,0.41254
187.29,0.28957,0.50155,0.0049963,0.0086539,0.68903,0.95526,0,0,0.86871,0.014989,0,0,0.013559,1.3645
187.31,0.5277,0.9088,0.0016963,0.0029381,1.3236,1.4113,0,0.0060145,1.5771,0,0.0050889,0,0.32566,2.3216
187.33,0.77054,1.2732,0.070178,0.063392,1.87,1.6186,0.027142,0.043775,2.2407,0.12329,0.087247,0,0.72548,3.0146
187.35,1.1627,1.5758,0.15906,0.11168,2.3594,1.7737,0.3968,0.11618,2.975,0.22759,0.21941,0.03019,1.1051,3.6136
187.38,1.5895,1.809,0.26149,0.14303,2.6667,2.0578,0.93401,0.19965,3.6349,0.2925,0.38647,0.1055,1.2116,4.1218
187.4,2.1017,2.1647,0.35526,0.17139,2.8255,2.0654,1.5144,0.29126,4.4995,0.36068,0.52388,0.18122,1.3651,4.286
187.42,2.6577,2.5977,0.42396,0.18427,3.005,2.095,1.9906,0.4585,5.5239,0.43185,0.60415,0.23587,1.5235,4.4864
187.44,3.0648,3.021,0.48887,0.23053,3.1612,2.0177,2.0787,0.66012,6.4557,0.5437,0.68704,0.23587,1.7345,4.588
187.46,3.6683,3.3775,0.54365,0.27916,3.1372,1.813,2.7608,0.83718,7.4069,0.72197,0.68704,0.22193,1.8551,4.4192
187.48,3.997,3.6064,0.60343,0.36899,3.2279,1.7321,2.9579,1.0242,8.0088,0.91177,0.70392,0.1946,2.0032,4.4527
187.5,4.2755,3.718,0.595,0.38176,3.5854,1.4661,3.1598,1.2431,8.4237,0.93353,0.67026,0.18122,2.5486,4.6221
187.52,4.8121,3.9015,0.70221,0.44931,3.8074,1.1521,3.7942,1.5204,9.1216,1.1123,0.77243,0.22193,2.9927,4.6221
187.54,5.1341,3.8918,0.77169,0.5129,3.9502,0.90197,4.395,1.6649,9.3425,1.2753,0.7898,0.24999,3.3124,4.588
187.56,5.4276,3.8266,0.80141,0.54853,4.1762,0.53425,4.9905,1.8383,9.454,1.347,0.80726,0.24999,3.7985,4.554
187.58,5.25,3.7106,0.83152,0.61758,4.2378,0.39924,4.6294,1.8888,9.2317,1.4689,0.7898,0.23587,3.9555,4.5201
187.6,5.2718,3.4482,0.86974,0.69491,4.0216,0.086831,4.8689,2.0427,8.9037,1.5938,0.80726,0.20817,4.083,3.9602
187.62,5.2241,3.4072,0.90431,0.7192,3.9155,0.55767,4.9905,1.9397,8.7421,1.6445,0.86022,0.20817,4.3098,3.5212
187.65,4.7728,3.1854,0.87401,0.71296,3.7976,0.81733,4.669,1.6406,8.0088,1.5938,0.86022,0.16805,4.3756,3.2197
187.67,4.5772,3.2278,0.79214,0.65098,3.8189,0.46436,4.4726,1.403,7.8561,1.4443,0.7898,0.14233,4.1473,3.4906
187.69,4.3687,3.206,0.67337,0.57996,3.552,0.12996,4.0902,1.311,7.7048,1.2281,0.7209,0.071106,3.6439,3.4601
187.71,4.2905,3.2566,0.63358,0.52638,3.1217,0.22269,3.5423,1.4731,7.8561,1.1582,0.637,0.1055,2.9643,3.2792
